url, rating, rating_translate, claim, date, tags
https://fatabyyano.net/%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%85%d8%ae%d9%84%d9%88%d9%82-%d8%ba%d8%b1%d9%8a%d8%a8-%d9%81%d9%8a-%d9%85%d9%88%d9%82%d9%81-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d8%af/, زائف, FALSE, (فيديو)مخلوق غريب في موقف سيارات في المدينة المنورة!…حقيقة أم خرافة؟, 2019-10-17, "المدينة_المنورة,مخلوق,موقف_سيارات,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d8%b1%d8%ac%d9%85%d8%a9-%d8%a7%d9%84%d9%86%d8%b4%d9%8a%d8%af-%d8%a7%d9%84%d9%82%d9%88%d9%85%d9%8a-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a/, زائف, FALSE, ما حقيقة ترجمة النشيد القومي الإسرائيلي؟, 2019-10-17, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%ba%d9%86%d9%8a%d8%a9-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%aa%d8%b1%d8%aa%d9%84-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86/, زائف, FALSE, مغنية أمريكية تعمل على ترتيل القرآن الكريم!..حقيقة أم خرافة؟, 2019-10-12, "الأمريكية,المغنية,ترتل,‎#خرافة,‎#فتبينوا,القرآن,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b4%d9%8a%d8%ae-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d9%8a%d8%b1%d9%81%d8%b6-%d8%ac%d8%a7%d8%a6%d8%b2%d8%a9-%d9%86%d9%88%d8%a8%d9%84-%d9%84%d9%84%d8%b3%d9%84%d8%a7%d9%85-%d8%a8%d8%b9%d8%af-%d8%a7/, زائف, FALSE, شيخ الأزهر يرفض جائزة نوبل للسلام بعد الترشح لها!..حقيقة أم خرافة؟, 2019-10-12, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%84%d9%85%d8%ae%d9%84%d9%88%d9%82-%d8%a7%d9%84%d9%81%d8%b6%d8%a7%d8%a6%d9%8a-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d8%b1%d9%88%d8%b2%d9%88%d9%8a/, زائف, FALSE, ماحقيقة المخلوق الفضائي في حادثة روزويل؟, 2019-10-09, "الغامض,المخلوق,‎#خرافة,روزويل,سلاح_الجو_الامريكي,‎#فتبينوا,حادثة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%84%d8%b9%d8%ab%d9%88%d8%b1-%d8%b9%d9%84%d9%89-%d8%b4%d8%a7%d8%ad%d9%86%d8%a9-%d8%aa%d8%ad%d9%85%d9%84-300-%d8%b7%d9%81%d9%84%d8%a7-%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9/, زائف, FALSE, خبركاذب:العثور على شاحنة تحمل 300 طفلا لتجارة الأعضاء البشرية!, 2019-10-09, "أعضاء,اطفال,البشر,التجارة,براد,‎#خرافة,شاحنة,صفلا,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b5%d9%88%d8%b1%d8%a9-%d8%b3%d8%aa%d9%8a%d9%81%d9%86-%d8%ac%d9%88%d8%a8%d8%b2-%d8%b4%d8%b9%d8%a7%d8%b1-%d8%b4%d8%b1%d9%83%d8%a9-%d8%a3%d8%a8/, زائف, FALSE, صورة ستيفن جوبز على شعار شركة أبل حقيقة أم خرافة؟, 2019-10-08, "Appl,أبل,تفاحة,‎#خرافة,ستيفن_جوبز,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%86%d8%b2%d9%88%d9%84-%d8%ac%d8%a8%d8%b1%d9%8a%d9%84-%d8%a8%d8%b9%d8%af-%d9%85%d9%88%d8%aa-%d8%a7%d9%84%d9%86%d8%a8%d9%8a%ef%b7%ba/, زائف, FALSE, حديث مكذوب: نزول جبريل 4 مرات بعد موت النبيﷺ, 2019-10-07, "البركة,الحياء,العدل,القرءان,القرآن_الكريم,النساء,جبريل,‎#خرافة,‎#فتبينوا,محمد_ﷺ,الأرض,النبي,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a5%d8%b3%d9%84%d8%a7%d9%85-%d9%82%d8%b3%d9%8a%d8%b3-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a3%d8%a8%d9%8a-%d9%8a%d8%b2%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d8%b3%d8%b7%d8%a7%d9%85%d9%8a-%d8%a8%d8%b9%d8%af/, زائف, FALSE, ما حقيقة قصة إسلام قسيس بسبب أبي يزيد البسطامي بعد مناظرته له؟, 2019-10-03, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%a7-%d8%ad%d9%82%d9%8a%d9%82%d8%a9%d9%81%d9%8a%d8%af%d9%8a%d9%88%d8%b3%d9%83%d8%a8-%d9%83%d9%85%d9%8a%d8%a9-%d9%85%d9%86-%d8%b3%d9%85-%d8%a7%d9%84%d8%ab%d8%b9%d8%a7%d8%a8%d9%8a%d9%86-%d8%b9/, زائف, FALSE, ما حقيقة(فيديو)سكب كمية من سم الثعابين على كمية كبيرة من الدم؟, 2019-10-02, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d9%86%d8%a8%d8%a4-%d9%85%d8%b3%d9%84%d8%b3%d9%84-%d8%b3%d9%8a%d9%85%d8%a8%d8%b3%d9%88%d9%86-%d8%a8%d8%ad%d8%b1%d9%8a%d9%82-%d9%83%d8%a7%d8%aa%d8%af%d8%b1%d8%a7%d8%a6%d9%8a%d8%a9/, زائف, FALSE, ماحقيقة تنبؤ مسلسل سيمبسون بحريق كاتدرائية نوتردام؟, 2019-09-29, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d9%86%d8%a8%d8%a4-%d9%85%d8%b3%d9%84%d8%b3%d9%84-%d8%b3%d9%8a%d9%85%d8%a8%d8%b3%d9%88%d9%86-%d8%a8%d9%84%d9%82%d8%a7%d8%a1-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%88%d8%ba%d8%b1%d9%8a%d8%aa/, زائف, FALSE, ماحقيقة تنبؤ مسلسل سيمبسون بلقاء ترامب وغريتا؟, 2019-09-29, "ترامب,توقع,جريتا,‎#خرافة,سيمبسون,‎#فتبينوا,مسلسل,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b4%d8%ac%d8%b1%d8%a9-%d8%a7%d9%84%d9%82%d8%b1%d9%81%d8%a9/, زائف, FALSE, ما حقيقة(فيديو)شجرة القرفة؟, 2019-09-29, "القرفة,‎#خرافة,‎#فتبينوا,شجرة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%8a%d8%b1%d9%8a%d8%af-%d8%ad%d8%b1%d9%82-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86-%d8%b1%d8%af%d8%a7-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d9%82%d8%a7%d8%b7%d8%b9%d8%a9/, زائف, FALSE, ترامب يريد حرق القرآن ردا على المقاطعة الإسلامية!, 2019-09-26, "ترامب,‎#خرافة,عزل,‎#فتبينوا,القرآن,حرق,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d9%83%d9%85-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%ac%d9%84%d8%af-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%aa%d9%87%d9%85-%d8%a8%d8%aa%d8%b9%d8%b0%d9%8a/, زائف, FALSE, ما حقيقة حكم السعودية بالجلد على المتهم بتعذيب ابنته؟, 2019-09-25, "ابنته,الأب,الجلد,تعذيب,‎#خرافة,‎#فتبينوا,السعودية,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d8%af%d9%8a%d8%ab-%d8%a3%d9%81%d8%b6%d9%84-%d8%a7%d9%84%d8%a3%d9%8a%d8%a7%d9%85-%d9%84%d8%aa%d9%82%d9%84%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b6%d8%a7%d9%81%d8%b1/, زائف, FALSE, ما صحة حديث أفضل الأيام لتقليم الأضافر؟, 2019-09-25, "أفضل_الأيام,الأظافر,تقليم,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%87%d9%86%d8%af%d9%8a-%d9%8a%d9%83%d8%b1%d9%87-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85-%d8%b9%d8%a7%d9%82%d8%a8%d9%87-%d8%a7%d9%84%d9%84%d9%87-%d8%a8%d8%a7%d9%84%d8%af%d9%8a%d8%af%d8%a7/, زائف, FALSE, ما حقيقة(فيديو)هندي يكره الإسلام فعاقبه الله بالديدان في فمه؟, 2019-09-23, "الأبقار,الأذان,المسلمين,الهند,‎#خرافة,‎#فتبينوا,الإسلام,الحجاب,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ae%d8%a8%d8%b1-%d9%83%d8%a7%d8%b0%d8%a8%d9%85%d9%87%d8%b1-%d8%b9%d8%b1%d9%88%d8%b3%d8%a9-%d8%b9%d9%8f%d9%85%d8%a7%d9%86%d9%8a%d8%a9/, زائف, FALSE, خبر كاذب:مهر عروسة عُمانية!, 2019-09-19, "‎#خرافة,عروسة,عمانية,‎#فتبينوا,مهر,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%84%d9%81%d9%8a%d9%84-ando-%d8%b5%d9%86%d9%81-%d8%a3%d8%ac%d9%85%d9%84-%d9%81%d9%8a%d9%84-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84/, زائف, FALSE, خبر كاذب:الفيل ando صنف كأجمل فيل في العالم, 2019-09-18, "Ando,أجمل,العالم,‎#خرافة,‎#فتبينوا,فيل,الفيل,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b1%d9%81%d8%b9-%d8%a3%d9%88%d8%a8%d8%a7%d9%85%d8%a7-%d8%a7%d9%84%d8%b3%d8%aa%d8%a7%d8%b1-%d8%b9%d9%86-%d8%b5%d9%88%d8%b1%d8%a9-%d9%84%d8%b5%d8%af%d8%a7%d9%85-%d8%ad%d8%b3%d9%8a/, زائف, FALSE, ما حقيقة(فيديو)رفع أوباما الستار عن صورة لصدام حسين؟, 2019-09-14, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d8%af%d9%8a%d8%ab-%d9%85%d9%83%d8%b0%d9%88%d8%a8%d8%b9%d8%b0%d8%a7%d8%a8-%d8%a7%d9%84%d9%86%d8%b3%d8%a7%d8%a1-%d9%8a%d9%88%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d9%85%d8%a9/, زائف, FALSE, حديث مكذوب:عذاب النساء يوم القيامة!, 2019-09-11, "النساء,‎#خرافة,عذاب,‎#فتبينوا,يوم_القيامة,الرسول,النبي,حديث,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b5%d9%88%d8%b1%d8%a9-%d9%84%d8%af%d8%b1%d8%ac-%d9%82%d9%88%d9%85-%d8%b9%d8%a7%d8%af-%d9%81%d9%8a-%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%b1%d8%a8%d8%b9-%d8%a7%d9%84%d8%ae%d8%a7%d9%84/, زائف, FALSE, صورة دَرَجَ(سُلَّم)قوم عاد بصحراء الربع الخالي…حقيقة أم خرافة؟, 2019-09-10, "الربع_الخالي,درج,سلم,صحراء,قوم_عاد,صورة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%a7-%d8%ad%d9%82%d9%8a%d9%82%d8%a9%d9%81%d9%8a%d8%af%d9%8a%d9%88%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%a8%d9%88%d8%b1%d9%85%d8%a7-%d9%8a%d9%8f%d8%b9%d8%b0%d8%a8%d9%88%d9%86%d8%9f/, زائف, FALSE, ما حقيقة(فيديو)أطفال بورما يُعذبون؟, 2019-09-08, "اطفال,بورما,‎#خرافة,‎#فتبينوا,يعذبون,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d9%81%d8%b8-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86-%d9%8a%d9%82%d9%8a-%d9%85%d9%86-%d8%a3%d9%85%d8%b1%d8%a7%d8%b6-%d8%a7%d9%84%d8%b2%d9%87%d8%a7%d9%8a%d9%85/, زائف, FALSE, (فيديو)حفظ القرآن يقي من أمراض الزهايمر…حقيقة أم خرافة؟, 2019-09-06, "الخرف,الزهايمر,الكريم,حفظ,‎#خرافة,‎#فتبينوا,القرآن,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%83%d8%aa%d8%b4%d8%a7%d9%81-%d8%ba%d9%88%d8%a7%d8%b5%d9%8a%d9%86-%d9%84%d8%b7%d8%a7%d8%a6%d8%b1%d8%a9-%d9%82%d8%af%d9%8a%d9%85%d8%a9-%d8%aa%d8%ad%d8%aa-%d8%a3%d8%b9%d9%85%d8%a7/, زائف, FALSE, ما حقيقة(فيديو)اكتشاف غواصين لطائرة قديمة تحت أعماق البحار؟, 2019-09-04, "أعماق_البحار,اكتشاف,الحرب_العالمية_الثانية,‎#خرافة,طائرة_قديمة,غواصين,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ab%d8%b9%d9%84%d8%a8-%d9%8a%d8%b7%d8%a7%d8%b1%d8%af-%d8%ac%d9%86%d9%8a%d8%a7-%d9%81%d9%8a-%d8%a7%d9%84%d8%b4%d8%a7%d8%b1%d8%b9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d9%81%d9%8a%d8%af%d9%8a%d9%88/, زائف, FALSE, ثعلب يطارد جنيا في الشارع العام! (فيديو) ما حقيقة ذلك؟, 2019-09-01, "ثعلب,جني,‎#خرافة,مطاردة,خرافات,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b5%d9%88%d8%b1%d8%a9-%d9%84%d8%a8%d9%83%d8%a7%d8%a1-%d8%a3%d9%85-%d8%a8%d8%b9%d8%af-%d8%a7%d9%84%d9%88%d9%81%d8%a7%d8%a9-%d9%85%d9%86-%d8%a3%d8%ac%d9%84-%d8%b1%d8%b6%d9%8a%d8%b9%d9%87%d8%a7%d9%85/, زائف, FALSE, صورة لبكاء أم بعد الوفاة من أجل رضيعها!ما حقيقتها؟, 2019-09-01, "العيون,الوفاة,توفيت,جنين,‎#خرافة,دموع,طفلة,‎#فتبينوا,ولادة_قيصرية,حية,موت,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/cnn%d9%88-skynews-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%88%d9%86-%d8%aa%d9%86%d8%aa%d8%ac-20-%d9%85%d9%86-%d8%a7%d9%84%d8%a3%d9%83%d8%b3%d8%ac%d9%8a%d9%86-%d8%b9%d9%84%d9%89-%d9%83%d9%88%d9%83/, زائف, FALSE, CNNو SkyNews: الأمازون تنتج 20% من الأكسجين على كوكب الأرض ما حقيقة ذلك؟, 2019-08-30, "الأكسجين,غابات_الأمازون,كوكب_الأرض,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%a7-%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%83%d9%8a%d9%81-%d8%aa%d9%85%d9%88%d8%aa-%d8%a7%d9%84%d9%86%d8%b3%d9%88%d8%b1%d8%9f/, زائف, FALSE, ما حقيقة (فيديو) كيف تموت النسور؟, 2019-08-29, "النسور,تموت,‎#خرافة,‎#فتبينوا,موت,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%b9%d8%b4%d8%a8%d8%a9_%d9%81%d9%82%d9%88%d8%b3_%d8%a7%d9%84%d8%ad%d9%85%d9%8a%d8%b1_%d8%ad%d9%82%d9%8a%d9%82%d8%a9_%d8%a7%d9%84%d9%81%d9%88%d8%a7%d8%a6%d8%af_%d8%a7%d9%84%d8%b5%d8%ad%d9%8a%d8%a9/, زائف, FALSE, عشبة فقوس الحمير.. ما حقيقة الفوائد الصحية لهذه العشبة, 2019-08-28, "الشقيقة,اوجاع_الراس,بلحة_جحا,حاسة_الشم,فقدان,قثاء_الحمار,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%82%d8%b5%d8%a9-%d8%b9%d9%85%d8%b1%d9%88-%d8%a8%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d8%b5-%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%b1%d8%a3%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d8%b7%d9%8a%d8%a9/, زائف, FALSE, قصة عمرو بن العاص مع المرأة القبطية…حقيقة أم خرافة؟, 2019-08-27, "المرأة_القبطية,‎#خرافة,عمر_بن_الخطاب,عمرو_بن_العاص,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%84%d9%85%d8%b7%d8%a7%d9%84%d8%a8%d8%a9-%d8%a8%d8%a5%d8%b9%d8%af%d8%a7%d9%85-%d8%b0%d8%a7%d9%83%d8%b1-%d9%86%d8%a7%d9%8a%d9%83/, زائف, FALSE, ما حقيقة المطالبة بإعدام ذاكر نايك؟, 2019-08-27, "اسلام,اعدام,الهند,تحقيق,ترحيل,‎#خرافة,دين,ذاكر,سياسة,قتل,مهاتير_محمد,نايك,ماليزيا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a8%d8%b1%d9%82-%d9%8a%d8%b6%d8%b1%d8%a8-%d9%86%d9%87%d8%b1%d8%a7/, زائف, FALSE, ما حقيقة(فيديو)برق يضرب نهرا؟, 2019-08-25, "برق,‎#خرافة,‎#فتبينوا,نهر,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a2%d9%84%d8%a7%d9%81-%d8%a7%d9%84%d8%a8%d9%86%d8%ac%d9%84%d8%a7%d8%af%d9%8a%d8%b4-%d9%8a%d8%ad%d8%b1%d9%82%d9%88%d9%86-%d8%a8%d9%8a%d9%88%d8%aa-%d8%a7%d9%84%d8%a8%d9%88%d8%b0%d9%8a%d9%8a%d9%86/, زائف, FALSE, خبر كاذب: آلاف البنجلاديش يحرقون بيوت البوذيين في بورما!, 2019-08-23, "آلاف,البنجلاديش,البوذيين,بيوت,‎#خرافة,‎#فتبينوا,يحرقون,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%83%d9%84%d9%85%d8%a9-hello-%d8%aa%d8%b9%d9%88%d8%af-%d8%a5%d9%84%d9%89-%d8%b2%d9%88%d8%ac%d8%a9-%d9%85%d8%ae%d8%aa%d8%b1%d8%b9-%d8%a7%d9%84%d9%87%d8%a7%d8%aa%d9%81/, زائف, FALSE, هل كلمة hello تعود إلى زوجة مخترع الهاتف؟, 2019-08-21, "Hello,جراهام_بل,‎#خرافة,زوجة,‎#فتبينوا,كلمة_ألو,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d8%b1%d9%82-%d9%85%d8%b3%d9%84%d9%85%d9%8a-%d8%a7%d9%84%d8%b1%d9%88%d9%87%d9%8a%d9%86%d8%ba%d9%8a%d8%a7-%d9%88%d9%87%d9%85-%d8%a3%d8%ad%d9%8a%d8%a7%d8%a1/, زائف, FALSE, ما حقيقة(فيديو)حرق مسلمي الروهينغيا وهم أحياء؟, 2019-08-20, "سحر,مسلمي,مسلمي_الروهينجا,حرق,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ac%d8%ab%d8%a9-%d9%81%d8%aa%d8%a7%d8%a9-%d9%84%d9%85-%d8%aa%d8%aa%d8%ad%d9%84%d9%84/, زائف, FALSE, ما حقيقة(فيديو)جثة فتاة لم تتحلل؟, 2019-08-18, "تتوفى,تدفن,‎#خرافة,عامين,فتاة,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%8a%d8%a7-%d8%b9%d9%84%d9%8a-%d9%84%d8%a7-%d8%aa%d9%86%d9%85-%d8%ad%d8%aa%d9%89-%d8%aa%d8%a3%d8%aa%d9%8a-%d8%ae%d9%85%d8%b3%d8%a9-%d8%a3%d8%b4%d9%8a%d8%a7%d8%a1/, زائف, FALSE, حديث (يا علي:لا تنم حتى تأتي بخمسة أشياء) لا يصح, 2019-08-18, "@لا_تنم,أشياء,‎#خرافة,خمسة,‎#فتبينوا,يا_علي,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d8%a3%d9%86%d8%ad%d9%81-%d8%ab%d8%b9%d8%a8%d8%a7%d9%86-%d8%b3%d8%a7%d9%85-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/, زائف, FALSE, حقيقة (مقطع) أنحف ثعبان سام في العالم: دودة شعر الحصان, 2019-08-16, "العالم,انحف,‎#خرافة,سام,‎#فتبينوا,ثعبان,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%88%d9%81%d8%a7%d8%a9-%d8%b5%d8%a7%d8%ad%d8%a8-%d8%b5%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%b5%d9%84%d8%a7%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d8%ac%d8%a9/, زائف, FALSE, وفاة صاحب صورة الصلاة على الدراجة..حقيقة أم خرافة؟, 2019-08-16, "الدراجة,الصلاة,‎#خرافة,صاحب,‎#فتبينوا,وفاة,صورة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a8%d9%82%d8%b1%d8%a9-%d8%aa%d9%86%d8%aa%d8%ac-100-%d9%84%d8%aa%d8%b1-%d9%84%d8%a8%d9%86-%d9%8a%d9%88%d9%85%d9%8a%d8%a7/, زائف, FALSE, ما حقيقة(فيديو)بقرة تنتج 100 لتر لبن يوميا؟, 2019-08-14, "تنتج,‎#خرافة,‎#فتبينوا,لبن,لتر,بقرة,معجزة,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ac%d8%a8%d9%84-%d9%81%d9%88%d8%ac%d9%8a-%d8%a7%d9%84%d9%8a%d8%a7%d8%a8%d8%a7%d9%86/, زائف, FALSE, صورة مفبركة لجبل فوجي باليابان!, 2019-08-14, "اليابان,‎#خرافة,‎#فتبينوا,جبل,‎فوجي,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%82%d8%b5%d8%a9-%d9%88%d8%a7%d9%84%d8%af-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d8%a8%d9%8a-%d8%a3%d9%86%d8%b3-%d8%a8%d9%86-%d9%85%d8%a7%d9%84%d9%83-%d8%b1%d8%b6%d9%8a-%d8%a7/, زائف, FALSE, حقيقة قصة والد الصحابي أنس بن مالك رضي الله عنه, 2019-08-14, "أنس,خادم,‎#خرافة,سوداء,‎#فتبينوا,مالك,الرسول,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%aa%d9%82%d9%84%d9%8a%d8%af-%d9%88%d8%ac%d9%88%d9%87-%d8%a7%d9%84%d9%85%d8%b4%d8%a7%d9%87%d9%8a%d8%b1-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%aa%d9%82/, زائف, FALSE, تقليد وجوه المشاهير باستخدام تقنية deepfake, 2019-08-13, "Deepfake,ديب فيك,مشاهير,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a7%d9%86%d8%aa%d8%ad%d8%a7%d8%b1-%d9%81%d8%aa%d8%a7%d8%a9-%d9%85%d9%86-%d8%b4%d8%b1%d9%81%d8%a9-%d9%85%d9%86%d8%b2%d9%84%d9%87%d8%a7/, زائف, FALSE, (فيديو)انتحار فتاة من شرفة منزلها..حقيقة أم خرافة؟, 2019-08-13, "انتحار,‎#خرافة,فتاة,‎#فتبينوا,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a3%d8%ae%d8%a8%d8%a7%d8%b1-%d9%85%d8%b2%d9%8a%d9%81%d8%a9-%d8%ad%d9%88%d9%84-%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d8%b3%d9%84%d8%b7%d8%a7%d9%86-%d9%82%d8%a7%d8%a8%d9%88%d8%b3-%d9%84%d8%a7-%d8%a8/, زائف, FALSE, أخبار مزيفة حول حياة السلطان قابوس لا بد وقد سمعت عنها .., 2019-08-09, "بوتين,قابوس,معلم,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%87%d9%84-%d8%ae%d8%b5%d8%b5%d8%aa-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d8%a3%d9%85%d8%a7%d9%83%d9%86-%d9%84%d9%84%d8%b5%d9%84%d8%a7%d8%a9-%d8%af/, زائف, FALSE, هل خصصت المملكة المتحدة أماكن للصلاة داخل قطاراتها؟, 2019-08-09, "سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d9%85%d8%a7-%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d9%81%d8%b1%d9%82-%d8%a8%d9%8a%d9%86-%d9%86%d8%aa%d9%88%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d9%81%d9%84%d9%81%d9%84/, زائف, FALSE, ما حقيقة الفرق بين نتوءات الفلفل؟, 2019-08-07, "الفلفل,انثى,‎#خرافة,ذكر,‎#فتبينوا,نتوءات,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%a3%d8%b7%d9%88%d9%84-%d8%b1%d8%ac%d9%84-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d9%8a%d8%ad%d8%ac-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d8%b9%d8%a7%d9%85/, زائف, FALSE, أطول رجل في العالم يحج هذا العام!, 2019-08-04, "أطول_رجل_بالعالم,العام,‎#خرافة,‎#فتبينوا,يحج,سياسي,ديني,علوم,علوم,طبي"
https://fatabyyano.net/%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%b1%d8%ac%d9%84-%d9%81%d9%8a-%d8%b3%d8%a7%d9%82%d9%87-%d8%aa%d8%aa%d8%ad%d9%88%d9%84-%d8%a5%d9%84%d9%89-%d8%ae%d8%a8%d8%b1-%d9%83%d8%a7/, زائف, FALSE, حادثة إصابة رجل في ساقه تتحول إلى خبر كاذب لرجل حاول تفجير الكعبة!, 2019-08-02, "سياسي,ديني,علوم,علوم,طبي"
